"DateTime","Last Month","This Month"
"2020-01-27 07:00:00",0.38,0.56
"2020-01-27 08:00:00",0.47,0.71
"2020-01-27 09:00:00",0.4,0.69
"2020-01-27 10:00:00",0.36,0.6
"2020-01-27 11:00:00",0.45,0.58
"2020-01-27 12:00:00",0.44,0.65
"2020-01-27 13:00:00",0.36,0.68
"2020-01-27 14:00:00",0.41,0.59
"2020-01-27 15:00:00",0.52,0.58
"2020-01-27 16:00:00",0.46,0.82
"2020-01-27 17:00:00",0.49,0.93
"2020-01-27 18:00:00",0.39,0.83
"2020-01-27 19:00:00",0.37,0.96
"2020-01-27 20:00:00",0.47,0.83
"2020-01-27 21:00:00",0.43,1
"2020-01-27 22:00:00",0.37,0.8
"2020-01-27 23:00:00",0.42,0.71
"2020-01-28 00:00:00",0.48,0.63
"2020-01-28 01:00:00",0.39,0.59
"2020-01-28 02:00:00",0.38,0.62
"2020-01-28 03:00:00",0.46,0.7
"2020-01-28 04:00:00",0.44,0.6
"2020-01-28 05:00:00",0.37,0.59
"2020-01-28 06:00:00",0.4,0.68
"2020-01-28 07:00:00",0.49,1.25
"2020-01-28 08:00:00",0.38,0.63
"2020-01-28 09:00:00",0.36,0.85
"2020-01-28 10:00:00",0.46,1.21
"2020-01-28 11:00:00",0.44,1.01
"2020-01-28 12:00:00",0.37,0.63
"2020-01-28 13:00:00",0.4,0.73
"2020-01-28 14:00:00",0.48,1
"2020-01-28 15:00:00",0.53,1.09
"2020-01-28 16:00:00",0.41,0.58
"2020-01-28 17:00:00",0.44,0.51
"2020-01-28 18:00:00",0.53,1.03
"2020-01-28 19:00:00",0.49,1.1
"2020-01-28 20:00:00",0.48,0.87
"2020-01-28 21:00:00",0.4,0.75
"2020-01-28 22:00:00",0.38,0.69
"2020-01-28 23:00:00",0.46,0.72
"2020-01-29 00:00:00",0.51,0.71
"2020-01-29 01:00:00",0.39,0.66
"2020-01-29 02:00:00",0.4,0.58
"2020-01-29 03:00:00",0.49,0.58
"2020-01-29 04:00:00",0.48,0.86
"2020-01-29 05:00:00",0.38,1.44
"2020-01-29 06:00:00",0.38,0.67
"2020-01-29 07:00:00",0.49,0.91
"2020-01-29 08:00:00",0.46,1.73
"2020-01-29 09:00:00",0.38,0.83
"2020-01-29 10:00:00",0.4,0.92
"2020-01-29 11:00:00",0.49,1.01
"2020-01-29 12:00:00",0.41,0.78
"2020-01-29 13:00:00",0.37,0.6
"2020-01-29 14:00:00",0.44,0.63
"2020-01-29 15:00:00",0.47,0.71
"2020-01-29 16:00:00",0.37,0.74
"2020-01-29 17:00:00",0.37,0.62
"2020-01-29 18:00:00",0.5,1.85
"2020-01-29 19:00:00",0.51,1.44
"2020-01-29 20:00:00",0.5,1.34
"2020-01-29 21:00:00",0.41,2.66
"2020-01-29 22:00:00",0.37,2.7
"2020-01-29 23:00:00",0.42,0.79
"2020-01-30 00:00:00",0.45,0.85
"2020-01-30 01:00:00",0.38,0.69
"2020-01-30 02:00:00",0.37,0.67
"2020-01-30 03:00:00",0.48,0.58
"2020-01-30 04:00:00",0.4,0.56
"2020-01-30 05:00:00",0.35,1.19
"2020-01-30 06:00:00",0.45,2.4
"2020-01-30 07:00:00",0.4,0.72
"2020-01-30 08:00:00",0.37,0.74
"2020-01-30 09:00:00",0.39,0.73
"2020-01-30 10:00:00",0.45,0.67
"2020-01-30 11:00:00",0.35,0.78
"2020-01-30 12:00:00",0.38,0.64
"2020-01-30 13:00:00",0.46,0.63
"2020-01-30 14:00:00",0.37,0.59
"2020-01-30 15:00:00",0.35,0.63
"2020-01-30 16:00:00",0.46,0.68
"2020-01-30 17:00:00",0.41,0.53
"2020-01-30 18:00:00",0.38,0.74
"2020-01-30 19:00:00",0.54,1.79
"2020-01-30 20:00:00",0.5,0.73
"2020-01-30 21:00:00",0.38,0.94
"2020-01-30 22:00:00",0.37,0.66
"2020-01-30 23:00:00",0.48,0.67
"2020-01-31 00:00:00",0.35,0.56
"2020-01-31 01:00:00",0.37,0.55
"2020-01-31 02:00:00",0.48,0.69
"2020-01-31 03:00:00",0.48,1.14
"2020-01-31 04:00:00",0.43,0.57
"2020-01-31 05:00:00",0.36,1.52
"2020-01-31 06:00:00",0.38,0.99
"2020-01-31 07:00:00",0.44,0.83
"2020-01-31 08:00:00",0.35,1.04
"2020-01-31 09:00:00",0.36,0.68
"2020-01-31 10:00:00",0.45,0.76
"2020-01-31 11:00:00",0.35,0.79
"2020-01-31 12:00:00",0.36,0.65
"2020-01-31 13:00:00",0.47,0.65
"2020-01-31 14:00:00",0.36,0.76
"2020-01-31 15:00:00",0.35,0.73
"2020-01-31 16:00:00",0.98,1.03
"2020-01-31 17:00:00",2.48,0.78
"2020-01-31 18:00:00",2.31,0.77
"2020-01-31 19:00:00",4.73,1.39
"2020-01-31 20:00:00",1.66,1.52
"2020-01-31 21:00:00",0.77,1.58
"2020-01-31 22:00:00",1.06,1.7
"2020-01-31 23:00:00",1.81,1.34
